"title","conference_name","url"
"Revaluing Women’s Labor through Material Engagement with Musical Instruments Built from Domestic Tools","ISEA 2020",NULL
"Physicality and Spatialization in Sound Art","ISEA 2020",NULL
"Reclaiming and Commemorating Difficult Felt Experiences","ISEA 2020",NULL
"Constructing Xenological Encounters","ISEA 2020",NULL
"Exploring AI Ethics Through Intelligent Everyday Objects","ISEA 2020",NULL
"Machine-enacted Modes of Creative Exploration","ISEA 2020",NULL
"Fake publishing as art and activism","ISEA 2020",NULL
"Physical Grainclouds: Granular Sound Art in the Physical World","ISEA 2020",NULL
"An Invitation to DANCE: Making Sense of Viewer Interaction in Installation Art","ISEA 2020",NULL
"Any One, anyWare: Perceiving Sentience and Embodiment in a Distributed Sculpture","ISEA 2020",NULL
"Using Biophilic Design and the Orienting Reflex to Develop Generative Ambient Public Displays","ISEA 2020",NULL
"In Pieces VR: Micronarrative and Abstraction in the Design and Conceptualization of a VR-based Experimental Documentary","ISEA 2020",NULL
"CurveCrafter: A System for Animated Curve Manipulation","ACM UIST 2023",NULL
"Aeon Performance System for Visual Music","ISEA 2020",NULL
"Aural Soilscapes: Sensory Challenges in a Subterranean World","ISEA 2020",NULL
"Open Waters [Northwest Passage | Open Polar Sea | Arctic + Great Lakes Plastic]","ISEA 2020",NULL
"Intercultural Dialogue in Museums through Mixed Reality","ISEA 2020",NULL
"Heavy Metal and the Oratorio for a Million Souls","ISEA 2019",NULL
"In the Spotlight: Searchlights, Art, Surveillance and Spectacle","ISEA 2019",NULL
"Invisible Animals","ISEA 2019",NULL
"Multimodal Data Portrait for Representing Mobile Phone Use Behavior","ISEA 2019",NULL
"Plant Based Bio-Drone for Environmental Monitoring in The Amazon","ISEA 2019",NULL
"Seeing Life: The Impalpable Entanglement of an Artist and Microbes in Bio-Art","ISEA 2019",NULL
"Colliding Systems: Formal and Real-Life Learning","ISEA 2019",NULL
"The Transmediated Self: An Interactive and Visual Metaphor of Human Cognition","ISEA 2019",NULL
"Humanoid Robot Magic: Various Responses and Communication","ISEA 2019",NULL
"The Innovation Potential of Sensory Augmentation for Public Space","ISEA 2019",NULL
"From Here to Eternity: Experimental and Creative Approaches to Collecting and Distributing New Media Art within Regional Arts Organisations","ISEA 2019",NULL
"From Interaction to Post-Participation: The Disappearing Role of the Active Participant. Introducing Research Framework of Post-Participation","ISEA 2019",NULL
"Multi-Viewpoint Strategies: Ambisonic Auralization and Localization through Walking and Listening as Places of Negotiation in Conditions of Hybridity and Change","ISEA 2019",NULL
"TransVision: Exploring the State of the Visual Field in the Age of Extreme Augmentation","ISEA 2019",NULL
"Hertzian, Disruptive, Experimental Text Physicalizations","ISEA 2019",NULL
"Anonymous: VR Storytelling through Alienation and Reflexivity","ISEA 2019",NULL
"VR for Toegye's Ten Diagrams on Sage Learning: Experiential Space-Time based on the Concept of Eastern Philosophy","ISEA 2019",NULL
"Of Insects, Wisps, and Uncertainty: A Hermeneutical Comparative Analysis of Ori and the Blind Forest and Hollow Knight","ISEA 2019",NULL
"Reinterpreting Korean ‘True-View’ Landscape Painting Using Graphics Analysis Techniques - The Case of Jeong Seon’s Dosando","ISEA 2019",NULL
"Interactive Technology as Toolkit—Structure of Communication, Senseware, and Research Strategy","ISEA 2019",NULL
"Machinic Surrogates: Human-Machine Relationships in Computational Creativity","ISEA 2019",NULL
"Blurring Borders Between the Real and Digital Worlds","ISEA 2019",NULL
"ART AND BIOTECHNOLOGY: the curatorship in the light of the exercise between, technology, philosophy and politic","ISEA 2019",NULL
"VoicingHan: between Mortal and Immortal","ISEA 2019",NULL
"Approaching Sustainability: Generative Art, Complexity, and Systems Thinking","ISEA 2019",NULL
"The Rebirth of Shadow Arts: App Design for the Intangible Cultural Heritage of Chinese Traditional Shadow Art","ISEA 2019",NULL
"Heterochronicity: Historicizing Drainage and Enlightenment in Mexican Ecological Art","ISEA 2019",NULL
"One Step: The Impact of Interactive Public Installations on Promoting Public Awareness of Poverty Issues","ISEA 2019",NULL
"A Method to Being: The Time Space Scanner","ISEA 2019",NULL
"Twinkle: A Flying Lighting Companion for Urban Safety","ISEA 2019",NULL
"Developing Creative AI to Generate Sculptural Objects","ISEA 2019",NULL
"Reasonable Weirdness: Integrating Machine Perspective in Visual Creativity","ISEA 2019",NULL
"Political Crystals: Numinous Hashtags","ISEA 2019",NULL
"Resonance of the Heart: A Direct Experience of Embodied Sonic Meditation","ISEA 2019",NULL
"Legend of Wrong Mountain: AI Generated Opera","ISEA 2019",NULL
"Volumetric Light Sculptures: Occupying the space between the apparatus and the image","ISEA 2019",NULL
"Conservation of Shadows: Shared Physicality Between Worlds","ISEA 2019",NULL
"Memex in the Mirror: Using Social Media to Visualize Collective Thought in Real-time","ISEA 2019",NULL
"Mediating Exhibitions via Audience Participation on Social Media: Collectivist and Individualist Curatorial Approaches in One World Exposition 2 Exhibitions","ISEA 2019",NULL
"The Gone Garden VR Experience – An Impressionistic Representation as Virtual Heritage Reconstruction","ISEA 2019",NULL
"Acting-Centred Definitions of Vactors, Synthespians, and Digital Doubles","ISEA 2019",NULL
"Lifemirror: On the Circulation of Light in Networks","ISEA 2019",NULL
"Art museums facing the light of reality: an approach to virtual reality inside museums","ISEA 2019",NULL
"Toward the Experiential VR Gallery using 2.5-D","ISEA 2019",NULL
"Mexican Electronic Art: Reuse and Reinterpretation of Technology","ISEA 2019",NULL
"Mixed Reality Art Experiments - Immersive Access to Collective Memories","ISEA 2019",NULL
"Using the Internet as a platform to destabilise gallery spaces, curation and artistic practice","ISEA 2019",NULL
"Telepresence: A Collective Virtual Reality Performance Experience","ISEA 2019",NULL
"Hauntology, the Penumbra, and the Narratives of Play Experience","ISEA 2019",NULL
"From real to virtual embodied performance - a case study between dance and technology","ISEA 2019",NULL
"In Search of Holistic Spirituality: A Philosophy of a Physi-Musiking Practice","ISEA 2019",NULL
"The Idyosincrasies of Shutter Speed","ISEA 2019",NULL
"Cognitive Assemblages in Ecological / Digital Art","ISEA 2019",NULL
"Privacy in the Age of Mobile XR","ISEA 2019",NULL
"The Public Sphere Engendered by Media Technology: Masaki Fujihata's Light on the Net (1996)","ISEA 2019",NULL
"AIBO: An Emotionally Intelligent Artificial Intelligence Brainwave Opera - Proof of Concept","ISEA 2019",NULL
"Lightening the Hiatuses of Story: A Discussion on Intervals in Storytelling of Interactive Documentary","ISEA 2019",NULL
"Transformation and Regeneration of the Chinese Traditional Oiled-Paper Umbrella in Contemporary New Media Art","ISEA 2019",NULL
"Imitation - Classification - Construction: Vessels of Vanitas and the Changing Meaning of Ornament","ISEA 2019",NULL
"P@tch: Can We Use DIY Techno-Craftivism to End Armchair Activism","ISEA 2019",NULL
"Site of Reversible Destiny Yoro AR: Platform for Utilization of Art Database and Development of AR System","ISEA 2019",NULL
"THE DANCE OF THE WOBBULATOR","ISEA 2019",NULL
"Espherica01: visions of free falling water in stroboscopic media","ISEA 2019",NULL
"Forgotten Landscapes: Interactive Virtual Reality in Public Art","ISEA 2019",NULL
"Reflective Remediation as Critical Design Strategy: Lessons from László Moholy-Nagy and Olafur Eliasson","ISEA 2019",NULL
"Fugitive Color and the Choreographed Escape","ISEA 2019",NULL
"The “Piano-of-Lights”: a visual-music instrument for FullDome display","ISEA 2019",NULL
"Sonic Transformation with Living Matter","ISEA 2019",NULL
"MYSTERIOUS CHINESE MOVABLE TYPE PRINTING FROM TECHNOLOGY TO ART","ISEA 2019",NULL
"Touched, a penumbra keyboard projection","ISEA 2019",NULL
"Shakefie: Alternative Selfie System to Criticize SNS Platform as a Constructor of Fake Identity","ISEA 2019",NULL
"Cooperative Experimentalism: Sharing to enhance electronic media","ISEA 2019",NULL
"The Re-Inventing the Wheel Project: An archaeological approach for making things alternatively","ISEA 2019",NULL
"Post-digital Typography Education with Digital Fabrication","ISEA 2019",NULL
"The Myths of Our Time: Fake News","ISEA 2019",NULL
"After Dan Graham: An archaeological approach to virtual reality art","ISEA 2019",NULL
"Temporal hybrids: using augmented reality to re-imagine the affordances of natural objects","ISEA 2019",NULL
"Vapor as Tectonic Element to Sculpt Microclimate in Architectural Space","ISEA 2019",NULL
"Digital Museum and User Experience: The Case of Google Art & Culture","ISEA 2019",NULL
"Ambient Commons and the Eternal Passage of the Sun in Generative Public Art","ISEA 2019",NULL
"The body at the heart of the artwork","ISEA 2019",NULL
"A Study NPR Rendering with Spiral Drawing Style: Focused on the SSD(Single line Spiral Drawing)","ISEA 2019",NULL
"The Illuminated Self: Transcendent and Epiphanic States in the Encompassing Aesthetic Environment","ISEA 2019",NULL
"Mapping Light. Data Impressionism.","ISEA 2019",NULL
"Simulating Photography: Images Made by the Scanning Electron Microscope","ISEA 2019",NULL
"Biometric Visceral Interface: A Soft Robotic Immersive System for Extended Perception","ISEA 2019",NULL
"You cannot step into the same museum twice – How Natural Light Pulsate a Space","ISEA 2019",NULL
"Facing Death and Afterlife in Electronic Art","ISEA 2019",NULL
"The projective and introjective experience of the landscape","ISEA 2019",NULL
"SPATIAL INSTALLATIONS FROM INCIDENTS OF LIGHTS AND SHADOWS APPLIED IN ARCHITECTURE TEACHING","ISEA 2019",NULL
"Structured Light Speckle: Joint Ego-Centric Depth Estimation and Low-Latency Contact Detection via Remote Vibrometry","ACM UIST 2023",NULL
"Reframe: An Augmented Reality Storyboarding Tool for Character-Driven Analysis of Security & Privacy Concerns","ACM UIST 2023",NULL
"Interactive Flexible Style Transfer for Vector Graphics","ACM UIST 2023",NULL
"MagKnitic: Machine-knitted Passive and Interactive Haptics Textiles with Integrated Binary Sensing","ACM UIST 2023",NULL
"Parametric Haptics: Versatile Geometry-based Tactile Feedback Devices","ACM UIST 2023",NULL
"Mirrorverse: Live Tailoring of Video Conferencing Interfaces","ACM UIST 2023",NULL
"AirCharge: Amplifying Ungrounded Impact Force by Accumulating Air Propulsion Momentum","ACM UIST 2023",NULL
"HoloBots: Augmenting Holographic Telepresence with Mobile Robots for Tangible Remote Collaboration in Mixed Reality","ACM UIST 2023",NULL
"Neighbor-Environment Observer: An Intelligent Agent for Immersive Working Companionship","ACM UIST 2023",NULL
"MICROBIOME ANTHROPHAGY","ISEA 2019",NULL
"Affective Atmospheres | Ambient Feedback Ecology","ISEA 2019",NULL
"Storydiving: techniques for engaging 360 narratives","ISEA 2019",NULL
"More Than a Render: Digital Humans and the Politics of Representation","ISEA 2019",NULL
"Without Stones there is no Arch. Subjectivity and Identity Production in Virtual World Aesthetics","ISEA 2019",NULL
"The ‘Gaze’ of the Artwork: Seeing Machines and Interactive Art","ISEA 2019",NULL
"The Unbearable Lightness of Meaning Game","ISEA 2019",NULL
"Colors For All: Immersive Narrative 360 Video for Color Blind Awareness","ISEA 2019",NULL
"Hong Kong’s Yellow Umbrella (2014): A Prescient Political Game","ISEA 2019",NULL
"Transcendence and Microbiopolitics: Art and biology as material speculation","ISEA 2019",NULL
"Memoirs of the Blind: surveillance, speed, and interaction","ISEA 2019",NULL
"Flower Wall Project: A Case Study in Participatory Art Utilizing Social Media","ISEA 2019",NULL
"Misplaced Euphoria: Developing Kinesthetic Empathy Through Interactive Performance","ISEA 2019",NULL
"Rediscovering Korea’s Ancient Skies: An Immersive, Interactive 3D Map of Traditional Korean Constellations in the Milky Way","ISEA 2019",NULL
"Interactive Mobile Musical Application using faust2smartphone","NIME 2020",NULL
"Reinventing the Noisebox: Designing Embedded Instruments for Active Musicians","NIME 2020",NULL
"Excello: exploring spreadsheets for music composition","NIME 2020",NULL
"Non-Rigid Musical Interfaces: Exploring Practices, Takes, and Future Perspective","NIME 2020",NULL
"Ambulation: Exploring Listening Technologies for an Extended Sound Walking Practice","NIME 2020",NULL
"Words to Music Synthesis","NIME 2020",NULL
"Piezoelectric Strings as a Musical Interface","NIME 2020",NULL
"Reinterpretation of Pottery as a Musical Interface","NIME 2020",NULL
"Sonic Sculpture: Activating Engagement with Head-Mounted Augmented Reality","NIME 2020",NULL
"A Laptop Ensemble Performance System using Recurrent Neural Networks","NIME 2020",NULL
"Augmented Piano in Augmented Reality","NIME 2020",NULL
"Star Interpolator – A Novel Visualization Paradigm for Graphical Interpolators","NIME 2020",NULL
"Performing Audiences: Composition Strategies for Network Music using Mobile Phones","NIME 2020",NULL
"Composing computer generated music, an observational study using IGME: the Interactive Generative Music Environment","NIME 2020",NULL
"All You Need Is LOD : Levels of Detail in Visual Augmentations for the Audience","NIME 2020",NULL
"The Scalability of WiFi for Mobile Embedded Sensor Interfaces","NIME 2020",NULL
"Adapting & Openness: Dynamics of Collaboration Interfaces for Heterogeneous Digital Orchestras","NIME 2020",NULL
"SnoeSky and SonicDive - Design and Evaluation of Two Accessible Digital Musical Instruments for a SEN School","NIME 2020",NULL
"Inexpensive Colour Tracking to Overcome Performer ID Loss","NIME 2020",NULL
"Modules for Analog Synthesizers Using Aloe Vera Biomemristor","NIME 2020",NULL
"A platform for low-latency continuous keyboard sensing and sound generation","NIME 2020",NULL
"Design for auditory imagery: altering instruments to explore performer fluency","NIME 2020",NULL
"VR Open Scores: Scores as Inspiration for VR Scenarios","NIME 2020",NULL
"Creating an Online Ensemble for Home Based Disabled Musicians: why disabled people must be at the heart of developing technology","NIME 2020",NULL
"Exploring the Affordances of VR for Musical Interaction Design with VIMEs","NIME 2020",NULL
"Cross-platform and Cross-reality Design of Immersive Sonic Environments","NIME 2020",NULL
